"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","610"
"Christianity","52"
"Hindu","21357"
"Islam","10"
"Jainism","0"
"Kirat","0"
"Prakriti","0"
"Sikhism","0"
"Undefined","4"
"Total","22033"
