"Population by Religion","Number"
"Bahai","3"
"Bon","15"
"Buddism","4302"
"Christianity","1177"
"Hindu","40955"
"Islam","336"
"Jainism","0"
"Kirat","4966"
"Prakriti","2755"
"Sikhism","0"
"Undefined","187"
"Total","54696"
