"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","35"
"Cow Dung","3667"
"Electricity Fuel","5"
"KeroseneFuel","71"
"LP Gas","131"
"Not Sated about Fuel","113"
"OthersFuel","3"
"Wood/FireWood","4732"
"Total","8757"
