"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","35"
"Cow Dung","2"
"Electricity","3"
"Kerosene","22"
"LP Gas","114"
"Not stated","51"
"Others","4"
"Wood/Firewood","9341"
"Total","9572"
