"Population by Religion","Number"
"Bahai","1"
"Bon","0"
"Buddism","1427"
"Christianity","40"
"Hindu","12557"
"Islam","485"
"Jainism","0"
"Kirat","1"
"Prakriti","0"
"Sikhism","0"
"Undefined","15"
"Total","14526"
