"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","248"
"Cow Dung","67616"
"Electricity","52"
"Kerosene","1202"
"LP Gas","4164"
"Not stated","980"
"Others","516"
"Wood/Firewood","43151"
"Total","117929"
