"Population by Religion","Number"
"Bahai","1"
"Bon","0"
"Buddism","4135"
"Christianity","480"
"Hindu","28275"
"Islam","168"
"Jainism","0"
"Kirat","0"
"Prakriti","0"
"Sikhism","0"
"Undefined","23"
"Total","33082"
