"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","4"
"Cow Dung","13"
"Electricity Fuel","0"
"KeroseneFuel","1"
"LP Gas","0"
"Not Sated about Fuel","6"
"OthersFuel","1"
"Wood/FireWood","2531"
"Total","2556"
