"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","223"
"Christianity","35"
"Hindu","37429"
"Islam","4157"
"Jainism","0"
"Kirat","15"
"Prakriti","200"
"Sikhism","0"
"Undefined","96"
"Total","42155"
