"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","17"
"Cow Dung","5"
"Electricity","0"
"Kerosene","6"
"LP Gas","31"
"Not stated","16"
"Others","2"
"Wood/Firewood","6264"
"Total","6341"
