"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","1787"
"Christianity","144"
"Hindu","17585"
"Islam","1"
"Jainism","0"
"Kirat","0"
"Prakriti","30"
"Sikhism","0"
"Undefined","43"
"Total","19590"
