"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","108"
"Cow Dung","2"
"Electricity Fuel","0"
"KeroseneFuel","5"
"LP Gas","136"
"Not Sated about Fuel","8"
"OthersFuel","0"
"Wood/FireWood","3826"
"Total","4085"
