"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","5"
"Cow Dung","5"
"Electricity Fuel","0"
"KeroseneFuel","6"
"LP Gas","0"
"Not Sated about Fuel","42"
"OthersFuel","0"
"Wood/FireWood","4302"
"Total","4360"
