"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","17705"
"Christianity","1123"
"Hindu","23160"
"Islam","57"
"Jainism","0"
"Kirat","5"
"Prakriti","9"
"Sikhism","0"
"Undefined","63"
"Total","42122"
