"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","546"
"Cow Dung","76"
"Electricity Fuel","49"
"KeroseneFuel","43"
"LP Gas","840"
"Not Sated about Fuel","93"
"OthersFuel","2"
"Wood/FireWood","6952"
"Total","8601"
