"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","9658"
"Christianity","184"
"Hindu","29600"
"Islam","3975"
"Jainism","0"
"Kirat","73"
"Prakriti","175"
"Sikhism","0"
"Undefined","259"
"Total","43924"
