"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","68"
"Cow Dung","1"
"Electricity","0"
"Kerosene","5"
"LP Gas","104"
"Not stated","1"
"Others","0"
"Wood/Firewood","3646"
"Total","3825"
