"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","61"
"Cow Dung","131"
"Electricity","2"
"Kerosene","37"
"LP Gas","168"
"Not stated","39"
"Others","59"
"Wood/Firewood","5733"
"Total","6230"
