"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","4468"
"Christianity","113"
"Hindu","50664"
"Islam","6"
"Jainism","0"
"Kirat","1"
"Prakriti","3"
"Sikhism","0"
"Undefined","31"
"Total","55286"
