"Population by Religion","Number"
"Bahai","0"
"Bon","277"
"Buddism","1734"
"Christianity","1"
"Hindu","7845"
"Islam","0"
"Jainism","0"
"Kirat","0"
"Prakriti","0"
"Sikhism","0"
"Undefined","1"
"Total","9858"
