"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","39"
"Cow Dung","755"
"Electricity","0"
"Kerosene","86"
"LP Gas","47"
"Not stated","45"
"Others","0"
"Wood/Firewood","4698"
"Total","5670"
