"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","86"
"Christianity","299"
"Hindu","16195"
"Islam","61"
"Jainism","0"
"Kirat","0"
"Prakriti","0"
"Sikhism","0"
"Undefined","6"
"Total","16647"
