"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","1128"
"Christianity","25"
"Hindu","14931"
"Islam","6"
"Jainism","0"
"Kirat","820"
"Prakriti","0"
"Sikhism","0"
"Undefined","58"
"Total","16968"
