"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","7738"
"Christianity","194"
"Hindu","8815"
"Islam","16"
"Jainism","0"
"Kirat","0"
"Prakriti","3"
"Sikhism","0"
"Undefined","34"
"Total","16800"
