"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","229"
"Christianity","760"
"Hindu","57993"
"Islam","824"
"Jainism","0"
"Kirat","0"
"Prakriti","0"
"Sikhism","0"
"Undefined","12"
"Total","59818"
