"Population by Literacy Status","Number"
"Literate",""
"Female","114984"
"Male","168661"
"","283645"
"Not Read/Write",""
"Female","169554"
"Male","96480"
"","266034"
"Not Stated",""
"Female","903"
"Male","511"
"","1414"
"Read Only",""
"Female","8016"
"Male","7530"
"","15546"
