"Population by Religion","Number"
"Bahai","7"
"Bon","386"
"Buddism","11396"
"Christianity","2770"
"Hindu","293868"
"Islam","22643"
"Jainism","0"
"Kirat","338"
"Prakriti","61"
"Sikhism","0"
"Undefined","435"
"Total","331904"
