"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","534"
"Christianity","8"
"Hindu","29714"
"Islam","19"
"Jainism","0"
"Kirat","0"
"Prakriti","8"
"Sikhism","0"
"Undefined","27"
"Total","30310"
