"Population by Religion","Number"
"Bahai","1"
"Bon","0"
"Buddism","93"
"Christianity","1491"
"Hindu","169526"
"Islam","10"
"Jainism","0"
"Kirat","0"
"Prakriti","0"
"Sikhism","0"
"Undefined","183"
"Total","171304"
