"Population by Religion","Number"
"Bahai","4"
"Bon","7"
"Buddism","1527"
"Christianity","456"
"Hindu","47792"
"Islam","738"
"Jainism","0"
"Kirat","1709"
"Prakriti","497"
"Sikhism","0"
"Undefined","319"
"Total","53049"
