"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","196"
"Christianity","1510"
"Hindu","40044"
"Islam","105"
"Jainism","0"
"Kirat","0"
"Prakriti","6"
"Sikhism","0"
"Undefined","4"
"Total","41865"
