"Population by Religion","Number"
"Bahai","34"
"Bon","0"
"Buddism","4299"
"Christianity","9241"
"Hindu","401702"
"Islam","11084"
"Jainism","0"
"Kirat","42"
"Prakriti","28"
"Sikhism","0"
"Undefined","146"
"Total","426576"
