"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","5125"
"Cow Dung","841"
"Electricity Fuel","18"
"KeroseneFuel","370"
"LP Gas","3652"
"Not Sated about Fuel","180"
"OthersFuel","88"
"Wood/FireWood","72873"
"Total","83147"
