"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","1101"
"Cow Dung","165"
"Electricity Fuel","8"
"KeroseneFuel","172"
"LP Gas","4675"
"Not Sated about Fuel","75"
"OthersFuel","74"
"Wood/FireWood","9000"
"Total","15270"
