"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","57"
"Cow Dung","3"
"Electricity","0"
"Kerosene","11"
"LP Gas","37"
"Not stated","12"
"Others","0"
"Wood/Firewood","4388"
"Total","4508"
