"Population by Religion","Number"
"Bahai","18"
"Bon","0"
"Buddism","36"
"Christianity","469"
"Hindu","46451"
"Islam","51"
"Jainism","0"
"Kirat","1"
"Prakriti","325"
"Sikhism","0"
"Undefined","9"
"Total","47360"
