"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","362"
"Cow Dung","11"
"Electricity Fuel","1"
"KeroseneFuel","40"
"LP Gas","156"
"Not Sated about Fuel","32"
"OthersFuel","2"
"Wood/FireWood","8253"
"Total","8857"
