"Population by Religion","Number"
"Bahai","0"
"Bon","73"
"Buddism","3091"
"Christianity","250"
"Hindu","18395"
"Islam","15"
"Jainism","0"
"Kirat","15"
"Prakriti","2"
"Sikhism","0"
"Undefined","79"
"Total","21920"
