"Population by Religion","Number"
"Bahai","0"
"Bon","9"
"Buddism","1679"
"Christianity","84"
"Hindu","1951"
"Islam","3"
"Jainism","0"
"Kirat","0"
"Prakriti","0"
"Sikhism","0"
"Undefined","10"
"Total","3736"
