"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","44"
"Christianity","0"
"Hindu","24736"
"Islam","0"
"Jainism","0"
"Kirat","0"
"Prakriti","0"
"Sikhism","0"
"Undefined","2"
"Total","24782"
