"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","12151"
"Christianity","40"
"Hindu","2019"
"Islam","0"
"Jainism","0"
"Kirat","0"
"Prakriti","142"
"Sikhism","0"
"Undefined","46"
"Total","14398"
