"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","333"
"Cow Dung","0"
"Electricity","3"
"Kerosene","10"
"LP Gas","115"
"Not stated","31"
"Others","2"
"Wood/Firewood","4644"
"Total","5138"
