"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","141"
"Christianity","2"
"Hindu","31967"
"Islam","16059"
"Jainism","0"
"Kirat","0"
"Prakriti","21"
"Sikhism","0"
"Undefined","289"
"Total","48479"
