"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","9"
"Cow Dung","3600"
"Electricity Fuel","0"
"KeroseneFuel","95"
"LP Gas","18"
"Not Sated about Fuel","58"
"OthersFuel","25"
"Wood/FireWood","1674"
"Total","5479"
