"Population by Religion","Number"
"Bahai","0"
"Bon","1"
"Buddism","17643"
"Christianity","95"
"Hindu","7207"
"Islam","0"
"Jainism","0"
"Kirat","0"
"Prakriti","2764"
"Sikhism","0"
"Undefined","112"
"Total","27822"
