"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","139"
"Christianity","96"
"Hindu","40905"
"Islam","580"
"Jainism","0"
"Kirat","6"
"Prakriti","0"
"Sikhism","0"
"Undefined","46"
"Total","41772"
