"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","7"
"Cow Dung","0"
"Electricity Fuel","1"
"KeroseneFuel","21"
"LP Gas","308"
"Not Sated about Fuel","32"
"OthersFuel","3"
"Wood/FireWood","7339"
"Total","7711"
