"Population by Religion","Number"
"Bahai","0"
"Bon","2"
"Buddism","3649"
"Christianity","620"
"Hindu","54225"
"Islam","176"
"Jainism","0"
"Kirat","8"
"Prakriti","96"
"Sikhism","0"
"Undefined","114"
"Total","58890"
