"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","59"
"Cow Dung","0"
"Electricity Fuel","4"
"KeroseneFuel","26"
"LP Gas","126"
"Not Sated about Fuel","16"
"OthersFuel","0"
"Wood/FireWood","4074"
"Total","4305"
