"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","1592"
"Christianity","1889"
"Hindu","28038"
"Islam","8"
"Jainism","0"
"Kirat","0"
"Prakriti","1"
"Sikhism","0"
"Undefined","55"
"Total","31583"
