"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","134"
"Christianity","19"
"Hindu","20373"
"Islam","3262"
"Jainism","0"
"Kirat","124"
"Prakriti","4"
"Sikhism","0"
"Undefined","1"
"Total","23917"
