"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","10"
"Cow Dung","1719"
"Electricity Fuel","10"
"KeroseneFuel","68"
"LP Gas","29"
"Not Sated about Fuel","35"
"OthersFuel","18"
"Wood/FireWood","2184"
"Total","4073"
