"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","7"
"Christianity","13"
"Hindu","22972"
"Islam","3077"
"Jainism","0"
"Kirat","0"
"Prakriti","6"
"Sikhism","0"
"Undefined","10"
"Total","26085"
