"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","2"
"Cow Dung","0"
"Electricity","6"
"Kerosene","27"
"LP Gas","488"
"Not stated","6"
"Others","11"
"Wood/Firewood","1477"
"Total","2017"
