"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","210"
"Christianity","79"
"Hindu","34679"
"Islam","13"
"Jainism","0"
"Kirat","0"
"Prakriti","45"
"Sikhism","0"
"Undefined","4"
"Total","35030"
