"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","209"
"Cow Dung","4"
"Electricity Fuel","0"
"KeroseneFuel","10"
"LP Gas","56"
"Not Sated about Fuel","6"
"OthersFuel","2"
"Wood/FireWood","2711"
"Total","2998"
