"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","2852"
"Christianity","551"
"Hindu","12298"
"Islam","23"
"Jainism","0"
"Kirat","0"
"Prakriti","0"
"Sikhism","0"
"Undefined","10"
"Total","15734"
