"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","128"
"Cow Dung","5"
"Electricity","0"
"Kerosene","3"
"LP Gas","50"
"Not stated","14"
"Others","1"
"Wood/Firewood","1741"
"Total","1942"
