"Population by Religion","Number"
"Bahai","85"
"Bon","0"
"Buddism","11"
"Christianity","1432"
"Hindu","20882"
"Islam","3"
"Jainism","0"
"Kirat","0"
"Prakriti","131"
"Sikhism","0"
"Undefined","25"
"Total","22569"
