"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","3816"
"Christianity","295"
"Hindu","17653"
"Islam","1"
"Jainism","0"
"Kirat","0"
"Prakriti","209"
"Sikhism","0"
"Undefined","79"
"Total","22053"
