"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","2007"
"Christianity","574"
"Hindu","21382"
"Islam","1"
"Jainism","0"
"Kirat","1"
"Prakriti","0"
"Sikhism","0"
"Undefined","145"
"Total","24110"
