"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","14"
"Cow Dung","6"
"Electricity","0"
"Kerosene","2"
"LP Gas","3"
"Not stated","34"
"Others","0"
"Wood/Firewood","3649"
"Total","3708"
