"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","35"
"Christianity","0"
"Hindu","21337"
"Islam","1379"
"Jainism","0"
"Kirat","0"
"Prakriti","0"
"Sikhism","0"
"Undefined","14"
"Total","22765"
