"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","13"
"Cow Dung","1921"
"Electricity","0"
"Kerosene","33"
"LP Gas","55"
"Not stated","36"
"Others","2"
"Wood/Firewood","1335"
"Total","3395"
